Dataset,N,Node,H_norm,max_prob,tau_v,Decision,tau_max_dynamic,tau_min_dynamic
Cora,2708,1839,0.037172,0.989908,0.982227,Keep original,0.989661,0.789661
Cora,2708,1840,0.656588,0.560559,0.858343,Accept refinement,0.989661,0.789661
Cora,2708,1841,0.023956,0.99403,0.98487,Keep original,0.989661,0.789661
Cora,2708,1842,0.212297,0.914097,0.947201,Accept refinement,0.989661,0.789661
Cora,2708,1843,0.422979,0.799739,0.905065,Accept refinement,0.989661,0.789661
Cora,2708,1844,0.812429,0.439253,0.827175,Accept refinement,0.989661,0.789661
Cora,2708,1845,0.844385,0.310764,0.820784,Accept refinement,0.989661,0.789661
Cora,2708,1846,0.595251,0.623848,0.870611,Accept refinement,0.989661,0.789661
Cora,2708,1847,0.428273,0.785945,0.904006,Accept refinement,0.989661,0.789661
Cora,2708,1848,0.57482,0.64522,0.874697,Accept refinement,0.989661,0.789661
Cora,2708,1849,0.014148,0.996593,0.986831,Keep original,0.989661,0.789661
Cora,2708,1850,0.108068,0.964354,0.968047,Accept refinement,0.989661,0.789661
Cora,2708,1851,0.689372,0.502982,0.851787,Accept refinement,0.989661,0.789661
Cora,2708,1852,0.668721,0.487476,0.855917,Accept refinement,0.989661,0.789661
Cora,2708,1853,0.450444,0.780917,0.899572,Accept refinement,0.989661,0.789661
Cora,2708,1854,0.296441,0.877554,0.930373,Accept refinement,0.989661,0.789661
Cora,2708,1855,0.382522,0.829123,0.913157,Accept refinement,0.989661,0.789661
Cora,2708,1856,0.129304,0.954978,0.9638,Accept refinement,0.989661,0.789661
Cora,2708,1857,0.884863,0.295133,0.812688,Accept refinement,0.989661,0.789661
Cora,2708,1858,0.338074,0.847645,0.922046,Accept refinement,0.989661,0.789661
Cora,2708,1859,0.450721,0.784626,0.899517,Accept refinement,0.989661,0.789661
Cora,2708,1860,0.175011,0.935153,0.954659,Accept refinement,0.989661,0.789661
Cora,2708,1861,0.175804,0.93633,0.9545,Accept refinement,0.989661,0.789661
Cora,2708,1862,0.007582,0.998341,0.988145,Keep original,0.989661,0.789661
Cora,2708,1863,0.098214,0.968991,0.970018,Accept refinement,0.989661,0.789661
Cora,2708,1864,0.127427,0.95669,0.964176,Accept refinement,0.989661,0.789661
Cora,2708,1865,0.237021,0.905204,0.942257,Accept refinement,0.989661,0.789661
Cora,2708,1866,0.077737,0.975527,0.974114,Keep original,0.989661,0.789661
Cora,2708,1867,0.352753,0.840118,0.91911,Accept refinement,0.989661,0.789661
Cora,2708,1868,0.248612,0.901304,0.939938,Accept refinement,0.989661,0.789661
Cora,2708,1869,0.555341,0.474354,0.878593,Accept refinement,0.989661,0.789661
Cora,2708,1870,0.322408,0.862553,0.925179,Accept refinement,0.989661,0.789661
Cora,2708,1871,0.727126,0.518875,0.844236,Accept refinement,0.989661,0.789661
Cora,2708,1872,0.315664,0.862827,0.926528,Accept refinement,0.989661,0.789661
Cora,2708,1873,0.537135,0.733868,0.882234,Accept refinement,0.989661,0.789661
Cora,2708,1874,0.158486,0.94212,0.957964,Accept refinement,0.989661,0.789661
Cora,2708,1875,0.334072,0.855408,0.922846,Accept refinement,0.989661,0.789661
Cora,2708,1876,0.33194,0.857957,0.923273,Accept refinement,0.989661,0.789661
Cora,2708,1877,0.454353,0.726681,0.89879,Accept refinement,0.989661,0.789661
Cora,2708,1878,0.494934,0.582108,0.890674,Accept refinement,0.989661,0.789661
Cora,2708,1879,0.749678,0.410265,0.839725,Accept refinement,0.989661,0.789661
Cora,2708,1880,0.030157,0.992149,0.98363,Keep original,0.989661,0.789661
Cora,2708,1881,0.015418,0.996386,0.986577,Keep original,0.989661,0.789661
Cora,2708,1882,0.340874,0.786787,0.921486,Accept refinement,0.989661,0.789661
Cora,2708,1883,0.271785,0.890766,0.935304,Accept refinement,0.989661,0.789661
Cora,2708,1884,0.031958,0.991601,0.983269,Keep original,0.989661,0.789661
Cora,2708,1885,0.267346,0.883754,0.936192,Accept refinement,0.989661,0.789661
Cora,2708,1886,0.134539,0.954538,0.962753,Accept refinement,0.989661,0.789661
Cora,2708,1887,0.063418,0.98113,0.976977,Keep original,0.989661,0.789661
Cora,2708,1888,0.026717,0.993096,0.984318,Keep original,0.989661,0.789661
Cora,2708,1889,0.027307,0.991736,0.9842,Keep original,0.989661,0.789661
Cora,2708,1890,0.143947,0.947979,0.960872,Accept refinement,0.989661,0.789661
Cora,2708,1891,0.159891,0.937084,0.957683,Accept refinement,0.989661,0.789661
Cora,2708,1892,0.177159,0.933879,0.954229,Accept refinement,0.989661,0.789661
Cora,2708,1893,0.464613,0.55466,0.896738,Accept refinement,0.989661,0.789661
Cora,2708,1894,0.096895,0.968255,0.970282,Accept refinement,0.989661,0.789661
Cora,2708,1895,0.562198,0.692276,0.877221,Accept refinement,0.989661,0.789661
Cora,2708,1896,0.079651,0.974559,0.973731,Keep original,0.989661,0.789661
Cora,2708,1897,0.212675,0.915505,0.947126,Accept refinement,0.989661,0.789661
Cora,2708,1898,0.605715,0.629958,0.868518,Accept refinement,0.989661,0.789661
Cora,2708,1899,0.634949,0.581147,0.862671,Accept refinement,0.989661,0.789661
Cora,2708,1900,0.048951,0.985611,0.979871,Keep original,0.989661,0.789661
Cora,2708,1901,0.016697,0.995926,0.986322,Keep original,0.989661,0.789661
Cora,2708,1902,0.035192,0.989112,0.982623,Keep original,0.989661,0.789661
Cora,2708,1903,0.027484,0.991522,0.984164,Keep original,0.989661,0.789661
Cora,2708,1904,0.079895,0.971908,0.973682,Accept refinement,0.989661,0.789661
Cora,2708,1905,0.77124,0.404415,0.835413,Accept refinement,0.989661,0.789661
Cora,2708,1906,0.398137,0.772981,0.910034,Accept refinement,0.989661,0.789661
Cora,2708,1907,0.48669,0.573455,0.892323,Accept refinement,0.989661,0.789661
Cora,2708,1908,0.494587,0.651874,0.890743,Accept refinement,0.989661,0.789661
Cora,2708,1909,0.744674,0.488626,0.840726,Accept refinement,0.989661,0.789661
Cora,2708,1910,0.427242,0.75943,0.904212,Accept refinement,0.989661,0.789661
Cora,2708,1911,0.842907,0.311018,0.82108,Accept refinement,0.989661,0.789661
Cora,2708,1912,0.360651,0.81263,0.917531,Accept refinement,0.989661,0.789661
Cora,2708,1913,0.040357,0.988943,0.98159,Keep original,0.989661,0.789661
Cora,2708,1914,0.000301,0.999952,0.989601,Keep original,0.989661,0.789661
Cora,2708,1915,0.399016,0.781104,0.909858,Accept refinement,0.989661,0.789661
Cora,2708,1916,0.13825,0.949955,0.962011,Accept refinement,0.989661,0.789661
Cora,2708,1917,0.15359,0.944894,0.958943,Accept refinement,0.989661,0.789661
Cora,2708,1918,0.787205,0.496288,0.83222,Accept refinement,0.989661,0.789661
Cora,2708,1919,0.213425,0.917081,0.946976,Accept refinement,0.989661,0.789661
Cora,2708,1920,0.196171,0.915279,0.950427,Accept refinement,0.989661,0.789661
Cora,2708,1921,0.177677,0.934341,0.954126,Accept refinement,0.989661,0.789661
Cora,2708,1922,0.317122,0.868196,0.926237,Accept refinement,0.989661,0.789661
Cora,2708,1923,0.428909,0.766061,0.903879,Accept refinement,0.989661,0.789661
Cora,2708,1924,0.408815,0.762823,0.907898,Accept refinement,0.989661,0.789661
Cora,2708,1925,0.169466,0.929657,0.955768,Accept refinement,0.989661,0.789661
Cora,2708,1926,0.534082,0.523161,0.882845,Accept refinement,0.989661,0.789661
Cora,2708,1927,0.196754,0.891795,0.95031,Accept refinement,0.989661,0.789661
Cora,2708,1928,0.047837,0.986141,0.980094,Keep original,0.989661,0.789661
Cora,2708,1929,0.670472,0.332902,0.855567,Accept refinement,0.989661,0.789661
Cora,2708,1930,0.797496,0.433116,0.830162,Accept refinement,0.989661,0.789661
Cora,2708,1931,0.489859,0.718009,0.891689,Accept refinement,0.989661,0.789661
Cora,2708,1932,0.730863,0.414601,0.843488,Accept refinement,0.989661,0.789661
Cora,2708,1933,0.355156,0.830502,0.91863,Accept refinement,0.989661,0.789661
Cora,2708,1934,0.391194,0.810581,0.911422,Accept refinement,0.989661,0.789661
Cora,2708,1935,0.224219,0.903996,0.944817,Accept refinement,0.989661,0.789661
Cora,2708,1936,0.511961,0.653861,0.887269,Accept refinement,0.989661,0.789661
Cora,2708,1937,0.840104,0.43898,0.82164,Accept refinement,0.989661,0.789661
Cora,2708,1938,0.77463,0.390022,0.834735,Accept refinement,0.989661,0.789661
Cora,2708,1939,0.008463,0.998115,0.987968,Keep original,0.989661,0.789661
Cora,2708,1940,0.410943,0.775751,0.907472,Accept refinement,0.989661,0.789661
Cora,2708,1941,0.156624,0.940647,0.958336,Accept refinement,0.989661,0.789661
Cora,2708,1942,0.16478,0.940305,0.956705,Accept refinement,0.989661,0.789661
Cora,2708,1943,0.610122,0.672357,0.867637,Accept refinement,0.989661,0.789661
Cora,2708,1944,0.049553,0.98435,0.97975,Keep original,0.989661,0.789661
Cora,2708,1945,0.033353,0.990355,0.98299,Keep original,0.989661,0.789661
Cora,2708,1946,0.071802,0.976832,0.975301,Keep original,0.989661,0.789661
Cora,2708,1947,0.076793,0.974037,0.974302,Accept refinement,0.989661,0.789661
Cora,2708,1948,0.103275,0.965395,0.969006,Accept refinement,0.989661,0.789661
Cora,2708,1949,0.247907,0.899114,0.94008,Accept refinement,0.989661,0.789661
Cora,2708,1950,0.006016,0.998604,0.988458,Keep original,0.989661,0.789661
Cora,2708,1951,0.099869,0.966818,0.969687,Accept refinement,0.989661,0.789661
Cora,2708,1952,0.014018,0.99646,0.986857,Keep original,0.989661,0.789661
Cora,2708,1953,0.012418,0.997098,0.987177,Keep original,0.989661,0.789661
Cora,2708,1954,0.016523,0.995988,0.986356,Keep original,0.989661,0.789661
Cora,2708,1955,0.000325,0.999948,0.989596,Keep original,0.989661,0.789661
Cora,2708,1956,0.008804,0.998039,0.9879,Keep original,0.989661,0.789661
Cora,2708,1957,0.731242,0.518683,0.843413,Accept refinement,0.989661,0.789661
Cora,2708,1958,0.01048,0.997643,0.987565,Keep original,0.989661,0.789661
Cora,2708,1959,0.000747,0.999873,0.989512,Keep original,0.989661,0.789661
Cora,2708,1960,0.069351,0.974681,0.975791,Accept refinement,0.989661,0.789661
Cora,2708,1961,0.024856,0.993647,0.98469,Keep original,0.989661,0.789661
Cora,2708,1962,0.010476,0.997606,0.987566,Keep original,0.989661,0.789661
Cora,2708,1963,0.029438,0.992238,0.983773,Keep original,0.989661,0.789661
Cora,2708,1964,0.244996,0.894205,0.940662,Accept refinement,0.989661,0.789661
Cora,2708,1965,0.155077,0.941937,0.958645,Accept refinement,0.989661,0.789661
Cora,2708,1966,0.041015,0.987176,0.981458,Keep original,0.989661,0.789661
Cora,2708,1967,0.456903,0.760913,0.89828,Accept refinement,0.989661,0.789661
Cora,2708,1968,0.386477,0.766837,0.912365,Accept refinement,0.989661,0.789661
Cora,2708,1969,0.151827,0.941915,0.959296,Accept refinement,0.989661,0.789661
Cora,2708,1970,0.177863,0.934516,0.954088,Accept refinement,0.989661,0.789661
Cora,2708,1971,0.190699,0.925921,0.951521,Accept refinement,0.989661,0.789661
Cora,2708,1972,0.204838,0.923365,0.948693,Accept refinement,0.989661,0.789661
Cora,2708,1973,0.363609,0.732066,0.916939,Accept refinement,0.989661,0.789661
Cora,2708,1974,0.774745,0.34778,0.834712,Accept refinement,0.989661,0.789661
Cora,2708,1975,0.227162,0.908241,0.944229,Accept refinement,0.989661,0.789661
Cora,2708,1976,0.56886,0.671678,0.875889,Accept refinement,0.989661,0.789661
Cora,2708,1977,0.930554,0.313126,0.80355,Accept refinement,0.989661,0.789661
Cora,2708,1978,0.115558,0.957548,0.966549,Accept refinement,0.989661,0.789661
Cora,2708,1979,0.112192,0.962684,0.967223,Accept refinement,0.989661,0.789661
Cora,2708,1980,0.120358,0.959828,0.965589,Accept refinement,0.989661,0.789661
Cora,2708,1981,0.737932,0.500961,0.842075,Accept refinement,0.989661,0.789661
Cora,2708,1982,0.044276,0.987838,0.980806,Keep original,0.989661,0.789661
Cora,2708,1983,0.217402,0.903491,0.946181,Accept refinement,0.989661,0.789661
Cora,2708,1984,0.174818,0.925944,0.954697,Accept refinement,0.989661,0.789661
Cora,2708,1985,0.567438,0.686014,0.876173,Accept refinement,0.989661,0.789661
Cora,2708,1986,0.012908,0.996675,0.987079,Keep original,0.989661,0.789661
Cora,2708,1987,0.175029,0.931193,0.954655,Accept refinement,0.989661,0.789661
Cora,2708,1988,0.230465,0.909943,0.943568,Accept refinement,0.989661,0.789661
Cora,2708,1989,0.762212,0.498759,0.837219,Accept refinement,0.989661,0.789661
Cora,2708,1990,0.67463,0.602987,0.854735,Accept refinement,0.989661,0.789661
Cora,2708,1991,0.820917,0.387556,0.825477,Accept refinement,0.989661,0.789661
Cora,2708,1992,0.864135,0.385658,0.816834,Accept refinement,0.989661,0.789661
Cora,2708,1993,0.612759,0.652332,0.867109,Accept refinement,0.989661,0.789661
Cora,2708,1994,0.350969,0.837749,0.919467,Accept refinement,0.989661,0.789661
Cora,2708,1995,0.886666,0.301004,0.812328,Accept refinement,0.989661,0.789661
Cora,2708,1996,0.031988,0.991304,0.983263,Keep original,0.989661,0.789661
Cora,2708,1997,0.262039,0.892538,0.937253,Accept refinement,0.989661,0.789661
Cora,2708,1998,0.380071,0.820472,0.913647,Accept refinement,0.989661,0.789661
Cora,2708,1999,0.773843,0.368835,0.834892,Accept refinement,0.989661,0.789661
Cora,2708,2000,0.764274,0.463892,0.836806,Accept refinement,0.989661,0.789661
Cora,2708,2001,0.003203,0.999269,0.98902,Keep original,0.989661,0.789661
Cora,2708,2002,0.305596,0.815037,0.928542,Accept refinement,0.989661,0.789661
Cora,2708,2003,0.319386,0.806208,0.925784,Accept refinement,0.989661,0.789661
Cora,2708,2004,0.112928,0.960434,0.967075,Accept refinement,0.989661,0.789661
Cora,2708,2005,0.622006,0.664335,0.86526,Accept refinement,0.989661,0.789661
Cora,2708,2006,0.285255,0.858519,0.93261,Accept refinement,0.989661,0.789661
Cora,2708,2007,0.575227,0.699371,0.874616,Accept refinement,0.989661,0.789661
Cora,2708,2008,0.536799,0.633645,0.882301,Accept refinement,0.989661,0.789661
Cora,2708,2009,0.891142,0.366585,0.811433,Accept refinement,0.989661,0.789661
Cora,2708,2010,0.662048,0.570612,0.857251,Accept refinement,0.989661,0.789661
Cora,2708,2011,0.337649,0.852737,0.922131,Accept refinement,0.989661,0.789661
Cora,2708,2012,0.384899,0.816434,0.912681,Accept refinement,0.989661,0.789661
Cora,2708,2013,0.763838,0.537288,0.836893,Accept refinement,0.989661,0.789661
Cora,2708,2014,0.488231,0.727826,0.892015,Accept refinement,0.989661,0.789661
Cora,2708,2015,0.56362,0.634502,0.876937,Accept refinement,0.989661,0.789661
Cora,2708,2016,0.704276,0.441119,0.848806,Accept refinement,0.989661,0.789661
Cora,2708,2017,0.179205,0.928718,0.95382,Accept refinement,0.989661,0.789661
Cora,2708,2018,0.132737,0.953044,0.963114,Accept refinement,0.989661,0.789661
Cora,2708,2019,0.271589,0.889752,0.935343,Accept refinement,0.989661,0.789661
Cora,2708,2020,0.21857,0.912667,0.945947,Accept refinement,0.989661,0.789661
Cora,2708,2021,0.259353,0.881894,0.93779,Accept refinement,0.989661,0.789661
Cora,2708,2022,0.627048,0.65593,0.864251,Accept refinement,0.989661,0.789661
Cora,2708,2023,0.665231,0.577487,0.856615,Accept refinement,0.989661,0.789661
Cora,2708,2024,0.559899,0.448524,0.877681,Accept refinement,0.989661,0.789661
Cora,2708,2025,0.897681,0.254984,0.810125,Accept refinement,0.989661,0.789661
Cora,2708,2026,0.266996,0.893966,0.936262,Accept refinement,0.989661,0.789661
Cora,2708,2027,0.703769,0.516005,0.848907,Accept refinement,0.989661,0.789661
Cora,2708,2028,0.880408,0.376031,0.813579,Accept refinement,0.989661,0.789661
Cora,2708,2029,0.076293,0.976581,0.974402,Keep original,0.989661,0.789661
Cora,2708,2030,0.387415,0.826211,0.912178,Accept refinement,0.989661,0.789661
Cora,2708,2031,0.635521,0.653183,0.862557,Accept refinement,0.989661,0.789661
Cora,2708,2032,0.197133,0.903216,0.950234,Accept refinement,0.989661,0.789661
Cora,2708,2033,0.37135,0.623958,0.915391,Accept refinement,0.989661,0.789661
Cora,2708,2034,0.046154,0.982225,0.98043,Keep original,0.989661,0.789661
Cora,2708,2035,0.521281,0.65523,0.885405,Accept refinement,0.989661,0.789661
Cora,2708,2036,0.556985,0.502595,0.878264,Accept refinement,0.989661,0.789661
Cora,2708,2037,0.378016,0.76346,0.914058,Accept refinement,0.989661,0.789661
Cora,2708,2038,0.45192,0.662107,0.899277,Accept refinement,0.989661,0.789661
Cora,2708,2039,0.135755,0.945276,0.96251,Accept refinement,0.989661,0.789661
Cora,2708,2040,0.046126,0.986087,0.980436,Keep original,0.989661,0.789661
Cora,2708,2041,0.38658,0.603185,0.912345,Accept refinement,0.989661,0.789661
Cora,2708,2042,0.202721,0.909894,0.949117,Accept refinement,0.989661,0.789661
Cora,2708,2043,0.526311,0.647177,0.884399,Accept refinement,0.989661,0.789661
Cora,2708,2044,0.171447,0.929367,0.955371,Accept refinement,0.989661,0.789661
Cora,2708,2045,0.00383,0.999206,0.988895,Keep original,0.989661,0.789661
Cora,2708,2046,0.065244,0.980776,0.976612,Keep original,0.989661,0.789661
Cora,2708,2047,0.470219,0.771567,0.895617,Accept refinement,0.989661,0.789661
Cora,2708,2048,0.329007,0.857276,0.923859,Accept refinement,0.989661,0.789661
Cora,2708,2049,0.052167,0.984835,0.979228,Keep original,0.989661,0.789661
Cora,2708,2050,0.484987,0.719727,0.892664,Accept refinement,0.989661,0.789661
Cora,2708,2051,0.604416,0.612736,0.868778,Accept refinement,0.989661,0.789661
Cora,2708,2052,0.293457,0.878528,0.93097,Accept refinement,0.989661,0.789661
Cora,2708,2053,0.25864,0.89907,0.937933,Accept refinement,0.989661,0.789661
Cora,2708,2054,0.008102,0.998229,0.988041,Keep original,0.989661,0.789661
Cora,2708,2055,0.020046,0.995148,0.985652,Keep original,0.989661,0.789661
Cora,2708,2056,0.000906,0.999846,0.98948,Keep original,0.989661,0.789661
Cora,2708,2057,0.190021,0.931038,0.951657,Accept refinement,0.989661,0.789661
Cora,2708,2058,0.194872,0.915487,0.950687,Accept refinement,0.989661,0.789661
Cora,2708,2059,0.487231,0.722369,0.892215,Accept refinement,0.989661,0.789661
Cora,2708,2060,0.029745,0.992104,0.983712,Keep original,0.989661,0.789661
Cora,2708,2061,0.033988,0.990959,0.982863,Keep original,0.989661,0.789661
Cora,2708,2062,0.0091,0.997983,0.987841,Keep original,0.989661,0.789661
Cora,2708,2063,0.044561,0.986975,0.980749,Keep original,0.989661,0.789661
Cora,2708,2064,0.117033,0.960604,0.966254,Accept refinement,0.989661,0.789661
Cora,2708,2065,0.088434,0.972181,0.971974,Keep original,0.989661,0.789661
Cora,2708,2066,0.140815,0.945992,0.961498,Accept refinement,0.989661,0.789661
Cora,2708,2067,0.064308,0.980908,0.976799,Keep original,0.989661,0.789661
Cora,2708,2068,0.461862,0.777298,0.897289,Accept refinement,0.989661,0.789661
Cora,2708,2069,0.744324,0.372558,0.840796,Accept refinement,0.989661,0.789661
Cora,2708,2070,0.744324,0.372558,0.840796,Accept refinement,0.989661,0.789661
Cora,2708,2071,0.672103,0.573202,0.85524,Accept refinement,0.989661,0.789661
Cora,2708,2072,0.149309,0.948216,0.959799,Accept refinement,0.989661,0.789661
Cora,2708,2073,0.089039,0.972377,0.971853,Keep original,0.989661,0.789661
Cora,2708,2074,0.043923,0.987904,0.980876,Keep original,0.989661,0.789661
Cora,2708,2075,0.003824,0.999226,0.988896,Keep original,0.989661,0.789661
Cora,2708,2076,0.016527,0.995966,0.986356,Keep original,0.989661,0.789661
Cora,2708,2077,0.019958,0.994959,0.985669,Keep original,0.989661,0.789661
Cora,2708,2078,0.160144,0.943489,0.957632,Accept refinement,0.989661,0.789661
Cora,2708,2079,0.184628,0.924121,0.952735,Accept refinement,0.989661,0.789661
Cora,2708,2080,0.01196,0.997262,0.987269,Keep original,0.989661,0.789661
Cora,2708,2081,0.090447,0.970907,0.971572,Accept refinement,0.989661,0.789661
Cora,2708,2082,0.216793,0.917777,0.946302,Accept refinement,0.989661,0.789661
Cora,2708,2083,0.384467,0.632395,0.912768,Accept refinement,0.989661,0.789661
Cora,2708,2084,0.302574,0.873654,0.929146,Accept refinement,0.989661,0.789661
Cora,2708,2085,0.075142,0.975574,0.974633,Keep original,0.989661,0.789661
Cora,2708,2086,0.098833,0.967992,0.969894,Accept refinement,0.989661,0.789661
Cora,2708,2087,0.085226,0.973913,0.972616,Keep original,0.989661,0.789661
Cora,2708,2088,0.522475,0.665125,0.885166,Accept refinement,0.989661,0.789661
Cora,2708,2089,0.166946,0.937403,0.956272,Accept refinement,0.989661,0.789661
Cora,2708,2090,0.113888,0.962724,0.966883,Accept refinement,0.989661,0.789661
